"_source/host","_source/@timestamp","_source/netflow/in_pkts","_source/netflow/input_snmp","_source/netflow/output_snmp","_source/netflow/l4_dst_port","_source/netflow/in_bytes","_source/netflow/protocol","_source/netflow/version","_source/netflow/flowset_id","_source/netflow/ip_protocol_version","_source/netflow/ipv4_src_addr","_source/netflow/ipv4_dst_addr","_source/netflow/last_switched","_source/netflow/first_switched","_source/netflow/flow_seq_num","_source/netflow/l4_src_port","_source/netflow/tcp_flags","_source/@version","_source/netflow/ipv6_src_addr","_source/netflow/ipv6_dst_addr","Anomaly"
"127.0.0.1",2018-04-25 12:54:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 12:48:56,2018-04-25 12:48:53,5405,34662,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:04:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 12:58:55,2018-04-25 12:58:52,5453,55669,0,1,NA,NA,0
"127.0.0.1",2018-04-25 12:53:01,9,0,0,39680,4290,6,9,1024,4,"162.125.34.137","192.168.1.108",2018-04-25 12:50:11,2018-04-25 12:35:39,5403,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 12:59:01,40,0,0,53012,26935,6,9,1024,4,"216.58.212.14","192.168.1.108",2018-04-25 12:53:12,2018-04-25 12:49:12,5439,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:03:01,10,0,0,46082,7086,6,9,1024,4,"50.116.28.216","192.168.1.108",2018-04-25 12:58:01,2018-04-25 12:58:00,5450,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 12:58:01,2,0,0,138,481,17,9,1024,4,"192.168.1.1","192.168.1.255",2018-04-25 12:52:39,2018-04-25 12:52:39,5434,138,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,301,0,0,443,99843,17,9,1024,4,"192.168.1.108","216.58.212.14",2018-04-25 13:07:43,2018-04-25 12:52:36,5526,52353,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,5,0,0,55366,701,6,9,1024,4,"157.240.20.36","192.168.1.108",2018-04-25 13:10:28,2018-04-25 13:10:16,5520,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,5,0,0,53904,701,6,9,1024,4,"185.60.218.20","192.168.1.108",2018-04-25 13:10:28,2018-04-25 13:10:16,5520,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,21,0,0,35054,26970,6,9,1024,4,"23.6.125.91","192.168.1.108",2018-04-25 13:10:45,2018-04-25 13:10:44,5526,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,7,0,0,46158,4663,6,9,1024,4,"185.184.8.30","192.168.1.108",2018-04-25 13:10:56,2018-04-25 13:10:46,5538,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,8,0,0,36498,3930,6,9,1024,4,"157.240.20.19","192.168.1.108",2018-04-25 13:10:47,2018-04-25 13:10:46,5532,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,11,0,0,443,1125,6,9,1024,4,"192.168.1.108","157.240.20.19",2018-04-25 13:10:47,2018-04-25 13:10:46,5532,36498,31,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,39,0,0,443,7834,17,9,1024,4,"192.168.1.108","172.217.169.110",2018-04-25 13:07:33,2018-04-25 13:07:32,5520,56257,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:13:01,8,0,0,80,804,6,9,1024,4,"192.168.1.108","93.184.220.29",2018-04-25 13:10:40,2018-04-25 13:07:42,5526,54286,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,9,0,0,44462,3771,6,9,1024,4,"162.125.18.133","192.168.1.108",2018-04-25 13:05:00,2018-04-25 13:04:59,5490,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:01:18,2018-04-25 13:01:17,5480,36979,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:01:28,2018-04-25 13:01:27,5480,35263,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,1,0,0,1900,149,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:01:38,2018-04-25 13:01:38,5480,52848,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,2,0,0,443,100,6,9,1024,4,"192.168.1.108","162.125.18.133",2018-04-25 13:05:00,2018-04-25 13:05:00,5490,44466,6,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,106,0,0,51362,136969,17,9,1024,4,"216.58.206.174","192.168.1.108",2018-04-25 13:01:41,2018-04-25 13:01:41,5480,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:07:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:01:48,2018-04-25 13:01:47,5480,50751,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,19,0,0,80,2622,6,9,1024,4,"192.168.1.108","104.28.31.12",2018-04-25 13:11:50,2018-04-25 13:10:39,5559,34950,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,59,0,0,80,3809,6,9,1024,4,"192.168.1.108","104.28.31.12",2018-04-25 13:11:50,2018-04-25 13:10:39,5559,34948,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,50,0,0,80,2957,6,9,1024,4,"192.168.1.108","104.28.31.12",2018-04-25 13:11:50,2018-04-25 13:10:39,5553,34946,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,10,0,0,80,849,6,9,1024,4,"192.168.1.108","104.28.31.12",2018-04-25 13:11:50,2018-04-25 13:10:39,5559,34952,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.111","239.255.255.250",2018-04-25 13:08:55,2018-04-25 13:08:52,5559,40377,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,7,0,0,443,940,6,9,1024,4,"192.168.1.108","205.185.216.42",2018-04-25 13:11:48,2018-04-25 13:11:23,5553,37204,30,1,NA,NA,0
"127.0.0.1",2018-04-25 13:14:01,6,0,0,37204,503,6,9,1024,4,"205.185.216.42","192.168.1.108",2018-04-25 13:11:48,2018-04-25 13:11:23,5553,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:05:01,11,0,0,443,3786,17,9,1024,4,"192.168.1.108","216.58.212.34",2018-04-25 12:59:30,2018-04-25 12:59:15,5465,46282,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:05:01,6,0,0,42619,1986,17,9,1024,4,"172.217.23.195","192.168.1.108",2018-04-25 12:59:37,2018-04-25 12:59:22,5465,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:05:01,7,0,0,51618,3938,17,9,1024,4,"216.58.201.98","192.168.1.108",2018-04-25 12:59:17,2018-04-25 12:59:16,5459,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:05:01,11,0,0,49350,5636,17,9,1024,4,"216.58.212.34","192.168.1.108",2018-04-25 12:59:21,2018-04-25 12:59:21,5459,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:05:01,233,0,0,37561,311615,17,9,1024,4,"172.217.17.174","192.168.1.108",2018-04-25 12:59:26,2018-04-25 12:59:15,5459,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:06:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:00:38,2018-04-25 13:00:37,5469,40524,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:06:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 13:00:45,2018-04-25 13:00:42,5469,59851,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:06:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:00:48,2018-04-25 13:00:47,5469,40626,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:09:01,24814,0,0,56896,34147769,17,9,1024,4,"104.237.163.149","192.168.1.108",2018-04-25 13:03:34,2018-04-25 13:02:37,5504,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:08:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.107","239.255.255.250",2018-04-25 13:02:18,2018-04-25 13:02:17,5494,50434,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:10:01,207,0,0,44396,39830,6,9,1024,4,"162.125.18.133","192.168.1.108",2018-04-25 13:04:59,2018-04-25 11:26:53,5507,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:12:01,108,0,0,49963,138480,17,9,1024,4,"216.58.208.110","192.168.1.108",2018-04-25 13:06:17,2018-04-25 13:06:17,5515,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,75,0,0,443,39387,17,9,1024,4,"192.168.1.108","216.58.212.46",2018-04-25 13:13:20,2018-04-25 13:10:18,5658,38204,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,225,0,0,39980,179921,6,9,1024,4,"92.45.35.69","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:44,5670,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,739,0,0,39982,782309,6,9,1024,4,"92.45.35.69","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:44,5670,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,282,0,0,42200,368141,6,9,1024,4,"104.16.250.239","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:45,5676,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,543,0,0,443,139784,6,9,1024,4,"192.168.1.108","92.45.35.69",2018-04-25 13:13:33,2018-04-25 13:10:44,5670,39982,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,23,0,0,37358,6563,17,9,1024,4,"172.217.169.142","192.168.1.108",2018-04-25 13:13:15,2018-04-25 13:12:26,5658,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,13,0,0,37369,2898,17,9,1024,4,"216.58.201.68","192.168.1.108",2018-04-25 13:13:31,2018-04-25 13:12:47,5664,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,1188,0,0,59602,1687679,6,9,1024,4,"85.111.14.73","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:44,5670,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,798,0,0,443,53993,6,9,1024,4,"192.168.1.108","85.111.14.73",2018-04-25 13:13:33,2018-04-25 13:10:44,5670,59602,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,15,0,0,52840,2036,6,9,1024,4,"92.45.35.194","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:57,5686,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,13,0,0,443,3194,6,9,1024,4,"192.168.1.108","92.45.35.251",2018-04-25 13:13:33,2018-04-25 13:13:11,5704,57140,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,12,0,0,443,5787,17,9,1024,4,"192.168.1.108","216.58.206.194",2018-04-25 13:13:16,2018-04-25 13:12:46,5658,54457,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,62,0,0,443,11186,6,9,1024,4,"192.168.1.108","104.16.251.239",2018-04-25 13:13:33,2018-04-25 13:10:49,5682,38134,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,18,0,0,50366,11706,6,9,1024,4,"54.230.93.178","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:46,5682,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,26,0,0,443,9653,6,9,1024,4,"192.168.1.108","162.247.242.18",2018-04-25 13:13:33,2018-04-25 13:10:48,5682,34802,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,19,0,0,443,5755,6,9,1024,4,"192.168.1.108","91.235.64.223",2018-04-25 13:13:33,2018-04-25 13:10:57,5692,42356,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,30,0,0,443,6279,6,9,1024,4,"192.168.1.108","54.230.93.107",2018-04-25 13:13:33,2018-04-25 13:10:45,5676,56374,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,1089,0,0,443,167544,6,9,1024,4,"192.168.1.108","92.45.35.69",2018-04-25 13:13:33,2018-04-25 13:10:44,5670,39986,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,18,0,0,443,2053,6,9,1024,4,"192.168.1.108","94.245.104.73",2018-04-25 13:13:33,2018-04-25 13:11:51,5692,33252,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,13,0,0,33768,6128,6,9,1024,4,"37.157.4.39","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:11:52,5692,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,19,0,0,57134,6148,6,9,1024,4,"92.45.35.251","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:13:11,5698,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,19,0,0,443,5612,6,9,1024,4,"192.168.1.108","92.45.35.251",2018-04-25 13:13:33,2018-04-25 13:13:11,5698,57136,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,15,0,0,57138,5107,6,9,1024,4,"92.45.35.251","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:13:11,5698,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,9,0,0,80,3445,6,9,1024,4,"192.168.1.108","85.111.14.73",2018-04-25 13:13:33,2018-04-25 13:13:12,5704,38862,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,9,0,0,443,6193,17,9,1024,4,"192.168.1.108","216.58.206.174",2018-04-25 13:13:31,2018-04-25 13:13:16,5664,55483,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,69,0,0,80,7644,6,9,1024,4,"192.168.1.108","85.111.14.73",2018-04-25 13:13:10,2018-04-25 13:11:51,5658,38804,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,98,0,0,44034,10767,6,9,1024,4,"157.240.20.15","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:28,5664,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,1427,0,0,39978,1662611,6,9,1024,4,"92.45.35.69","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:44,5664,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,17,0,0,443,2079,6,9,1024,4,"192.168.1.108","37.157.4.39",2018-04-25 13:13:33,2018-04-25 13:11:52,5692,33768,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,16,0,0,33268,7199,6,9,1024,4,"94.245.104.73","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:11:53,5692,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:19:01,112,0,0,49617,15257,6,9,1024,4,"192.168.1.108","192.168.1.100",2018-04-25 13:13:54,2018-04-25 12:46:16,5710,22,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,10,0,0,46605,9928,17,9,1024,4,"216.58.206.174","192.168.1.108",2018-04-25 13:11:50,2018-04-25 13:11:50,5643,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,234,0,0,36398,250780,6,9,1024,4,"157.240.20.19","192.168.1.108",2018-04-25 13:11:52,2018-04-25 13:10:16,5643,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,13,0,0,443,5205,17,9,1024,4,"192.168.1.108","172.217.169.110",2018-04-25 13:11:44,2018-04-25 13:11:28,5637,54871,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,11,0,0,36884,5511,17,9,1024,4,"216.58.212.2","192.168.1.108",2018-04-25 13:11:25,2018-04-25 13:11:24,5625,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,7,0,0,443,3590,17,9,1024,4,"192.168.1.108","74.125.206.156",2018-04-25 13:11:25,2018-04-25 13:11:24,5625,52449,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,112,0,0,443,17647,17,9,1024,4,"192.168.1.108","216.58.201.67",2018-04-25 13:11:52,2018-04-25 13:10:16,5643,36731,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,185,0,0,36731,142669,17,9,1024,4,"216.58.201.67","192.168.1.108",2018-04-25 13:11:52,2018-04-25 13:10:16,5643,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,24,0,0,443,2926,6,9,1024,4,"192.168.1.108","157.240.20.35",2018-04-25 13:11:30,2018-04-25 13:10:16,5631,48492,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,18,0,0,44036,4913,6,9,1024,4,"157.240.20.15","192.168.1.108",2018-04-25 13:11:36,2018-04-25 13:10:31,5631,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,79,0,0,443,5190,6,9,1024,4,"192.168.1.108","31.13.92.14",2018-04-25 13:11:51,2018-04-25 13:10:46,5643,49824,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,36,0,0,443,14031,17,9,1024,4,"192.168.1.108","172.217.169.110",2018-04-25 13:11:55,2018-04-25 13:10:44,5649,53331,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,11,0,0,48923,8507,17,9,1024,4,"216.58.206.162","192.168.1.108",2018-04-25 13:11:01,2018-04-25 13:10:46,5625,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,303,0,0,53910,410411,6,9,1024,4,"185.60.218.20","192.168.1.108",2018-04-25 13:11:26,2018-04-25 13:10:19,5625,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,41,0,0,5353,9500,17,9,2048,6,NA,NA,2018-04-25 13:11:38,2018-04-25 12:58:41,5637,5353,0,1,"fe80::ea50:8bff:fe73:217f","ff02::fb",0
"127.0.0.1",2018-04-25 13:17:01,9,0,0,443,2663,17,9,1024,4,"192.168.1.108","66.102.1.156",2018-04-25 13:11:52,2018-04-25 13:11:52,5643,44165,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:17:01,1594,0,0,60616,2141301,6,9,1024,4,"185.60.218.24","192.168.1.108",2018-04-25 13:11:34,2018-04-25 13:10:16,5631,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,9,0,0,443,1069,6,9,1024,4,"192.168.1.108","157.240.20.19",2018-04-25 13:13:27,2018-04-25 13:13:12,5588,36610,30,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,7,0,0,38973,3047,17,9,1024,4,"216.58.212.42","192.168.1.108",2018-04-25 13:10:40,2018-04-25 13:10:39,5604,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,8,0,0,443,992,6,9,1024,4,"192.168.1.108","92.45.35.194",2018-04-25 13:10:56,2018-04-25 13:10:46,5617,52798,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,8,0,0,443,992,6,9,1024,4,"192.168.1.108","92.45.35.194",2018-04-25 13:10:56,2018-04-25 13:10:46,5617,52796,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,8577,0,0,50410,12398756,6,9,1024,4,"93.184.220.70","192.168.1.108",2018-04-25 13:13:10,2018-04-25 13:07:42,5582,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,8,0,0,443,1005,6,9,1024,4,"192.168.1.108","31.13.92.14",2018-04-25 13:13:27,2018-04-25 13:13:12,5588,49960,30,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,43,0,0,443,7568,17,9,1024,4,"192.168.1.108","216.58.206.163",2018-04-25 13:10:40,2018-04-25 13:10:40,5604,50729,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,19,0,0,443,6459,17,9,1024,4,"192.168.1.108","216.58.201.100",2018-04-25 13:10:44,2018-04-25 13:10:16,5604,50398,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,22,0,0,50398,15451,17,9,1024,4,"216.58.201.100","192.168.1.108",2018-04-25 13:10:44,2018-04-25 13:10:16,5604,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,6,0,0,51282,2284,17,9,1024,4,"216.58.206.174","192.168.1.108",2018-04-25 13:10:17,2018-04-25 13:10:16,5582,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,27,0,0,39125,14921,17,9,1024,4,"172.217.169.129","192.168.1.108",2018-04-25 13:10:32,2018-04-25 13:10:17,5594,443,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,21,0,0,39834,10665,6,9,1024,4,"23.6.123.119","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:58,5604,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,34,0,0,443,9468,6,9,1024,4,"192.168.1.108","23.6.123.119",2018-04-25 13:13:33,2018-04-25 13:10:58,5604,39834,31,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,20,0,0,39836,9402,6,9,1024,4,"23.6.123.119","192.168.1.108",2018-04-25 13:13:33,2018-04-25 13:10:58,5604,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,31,0,0,443,8571,6,9,1024,4,"192.168.1.108","23.6.123.119",2018-04-25 13:13:33,2018-04-25 13:10:58,5604,39836,31,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,8,0,0,52798,565,6,9,1024,4,"92.45.35.194","192.168.1.108",2018-04-25 13:10:56,2018-04-25 13:10:46,5617,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:16:01,7,0,0,39990,513,6,9,1024,4,"92.45.35.69","192.168.1.108",2018-04-25 13:10:56,2018-04-25 13:10:44,5610,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,5,0,0,60782,701,6,9,1024,4,"185.60.218.24","192.168.1.108",2018-04-25 13:12:14,2018-04-25 13:11:52,5565,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,7,0,0,46236,4663,6,9,1024,4,"185.184.8.30","192.168.1.108",2018-04-25 13:12:14,2018-04-25 13:11:52,5565,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,9,0,0,443,1057,6,9,1024,4,"192.168.1.108","157.240.20.19",2018-04-25 13:12:14,2018-04-25 13:11:52,5565,36568,30,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,7,0,0,43916,3667,6,9,1024,4,"108.161.188.128","192.168.1.108",2018-04-25 13:12:14,2018-04-25 13:11:53,5565,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,9,0,0,443,1008,6,9,1024,4,"192.168.1.108","185.184.8.30",2018-04-25 13:12:14,2018-04-25 13:11:52,5565,46238,31,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,36,0,0,80,24508,6,9,1024,4,"192.168.1.108","85.111.14.61",2018-04-25 13:12:47,2018-04-25 13:10:59,5571,33800,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,12,0,0,80,7106,6,9,1024,4,"192.168.1.108","85.111.14.61",2018-04-25 13:12:47,2018-04-25 13:11:23,5571,33806,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,7,0,0,36584,3951,6,9,1024,4,"157.240.20.19","192.168.1.108",2018-04-25 13:12:58,2018-04-25 13:12:47,5577,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,9,0,0,443,1069,6,9,1024,4,"192.168.1.108","157.240.20.19",2018-04-25 13:12:58,2018-04-25 13:12:47,5577,36584,30,1,NA,NA,0
"127.0.0.1",2018-04-25 13:15:01,7,0,0,36592,3877,6,9,1024,4,"157.240.20.19","192.168.1.108",2018-04-25 13:12:58,2018-04-25 13:12:48,5577,443,26,1,NA,NA,0
"127.0.0.1",2018-04-25 13:23:01,505,0,0,37652,740135,6,9,1024,4,"217.146.190.232","192.168.1.108",2018-04-25 13:18:01,2018-04-25 13:18:00,5728,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:23:01,7,0,0,771,1005,1,9,1024,4,"192.168.1.111","8.8.8.8",2018-04-25 13:18:00,2018-04-25 13:00:26,5728,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:18:01,7,0,0,443,4740,17,9,1024,4,"192.168.1.108","216.58.212.46",2018-04-25 13:12:46,2018-04-25 13:12:46,5650,51473,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:18:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.108","239.255.255.250",2018-04-25 13:12:55,2018-04-25 13:12:52,5650,54076,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:28:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 13:22:45,2018-04-25 13:22:42,5740,46235,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:21:01,4,0,0,1900,1371,17,9,1024,4,"192.168.1.1","239.255.255.250",2018-04-25 13:15:31,2018-04-25 13:15:31,5720,1900,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:30:01,7,0,0,772,4032,1,9,1024,4,"192.168.1.1","192.168.1.108",2018-04-25 13:24:21,2018-04-25 13:24:21,5741,0,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:54:01,4,0,0,46268,387,6,9,1024,4,"129.164.179.22","192.168.1.108",2018-04-25 13:48:03,2018-04-25 13:48:02,5788,80,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:54:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 13:48:45,2018-04-25 13:48:42,5788,43690,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:54:01,9,0,0,39996,4285,6,9,1024,4,"162.125.34.137","192.168.1.108",2018-04-25 13:51:20,2018-04-25 13:36:52,5788,443,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:32:01,1,0,0,7,60,6,9,1024,4,"192.168.1.107","192.168.1.111",2018-04-25 12:31:36,2018-04-25 12:31:36,5751,47892,2,1,NA,NA,0
"127.0.0.1",2018-04-25 13:32:01,5,0,0,67,1640,17,9,1024,4,"0.0.0.0","255.255.255.255",2018-04-25 13:26:41,2018-04-25 13:25:33,5751,68,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:58:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 13:52:45,2018-04-25 13:52:42,5801,58567,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:58:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.102","239.255.255.250",2018-04-25 13:52:15,2018-04-25 13:52:14,5801,55182,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:57:01,3,0,0,1900,459,17,9,1024,4,"192.168.1.102","239.255.255.250",2018-04-25 13:51:14,2018-04-25 13:51:13,5795,33246,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:56:01,4,0,0,1900,800,17,9,1024,4,"192.168.1.109","239.255.255.250",2018-04-25 13:50:45,2018-04-25 13:50:42,5794,46975,0,1,NA,NA,0
"127.0.0.1",2018-04-25 13:31:01,52,0,0,443,32972,6,9,1024,4,"192.168.1.108","52.71.87.238",2018-04-25 13:25:58,2018-04-25 13:08:46,5745,49754,27,1,NA,NA,0
"127.0.0.1",2018-04-25 13:53:01,22,0,0,5353,1559,17,9,1024,4,"192.168.1.100","224.0.0.251",2018-04-25 13:47:03,2018-04-25 13:34:24,5786,5353,0,1,NA,NA,0
